CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
625,France,Male,41,6,97663.16,2,1,0,57128.78
733,Germany,Male,74,3,106545.53,1,1,1,134589.58
561,France,Male,34,1,78829.53,1,1,1,12148.2
505,Spain,Male,35,8,116932.59,1,1,0,91092.84
711,France,Female,25,7,0.0,3,1,1,9679.28
415,France,Male,32,5,145807.59,1,1,1,3064.65
709,Spain,Female,35,1,111827.27,2,1,0,12674.68
513,France,Female,43,9,0.0,2,1,0,152499.8
850,Spain,Male,49,8,0.0,1,0,0,25867.67
572,Germany,Female,35,1,139979.07,1,1,0,185662.84
598,Spain,Female,35,8,0.0,3,0,1,88658.73
496,France,Female,34,1,102723.35,2,1,0,180844.81
691,France,Female,40,0,115465.98,1,1,1,60622.61
699,Germany,Female,54,3,111009.32,1,1,1,155905.79
600,Spain,Male,36,4,0.0,2,1,0,143635.36
691,France,Male,24,6,0.0,2,1,1,92811.2
634,France,Female,45,2,0.0,1,1,1,143458.31
660,France,Male,63,8,137841.53,1,1,1,42790.29
592,Germany,Male,36,10,123187.51,1,0,1,146111.35
707,Spain,Male,43,10,0.0,2,1,0,118368.2
611,France,Female,40,8,100812.33,2,1,0,147358.27
844,France,Female,28,4,0.0,2,0,1,123318.37
516,France,Male,37,8,0.0,1,1,0,101834.58
628,Spain,Female,55,7,0.0,3,1,0,85890.75
587,France,Male,39,10,0.0,2,1,1,170409.45
616,France,Male,31,3,94263.91,2,1,0,168895.06
509,France,Male,55,8,132387.91,2,1,1,170360.11
790,France,Female,26,4,141581.71,2,0,0,98309.27
666,France,Male,43,7,137780.74,2,1,1,119100.05
665,Spain,Female,42,2,156371.61,2,0,1,156774.94
679,Spain,Male,33,4,96110.22,1,1,0,1173.23
739,Spain,Female,27,8,98926.4,1,1,1,106969.98
486,Spain,Male,24,1,0.0,1,1,0,98802.76
541,France,Male,37,9,118636.92,1,1,1,73551.44
617,France,Female,27,4,0.0,2,0,0,190269.21
679,France,Male,34,7,160515.37,1,1,0,121904.14
724,Germany,Male,37,6,125489.4,1,1,0,118570.53
664,France,Male,32,10,107209.73,1,1,1,112340.2
613,Germany,Female,51,7,147262.11,1,1,1,53630.9
661,Germany,Female,47,0,109493.62,1,0,0,188324.01
588,Spain,Male,33,2,0.0,2,1,1,12483.56
584,France,Male,36,9,0.0,1,1,1,105818.51
568,Spain,Female,26,6,0.0,2,0,0,166495.2
771,Spain,Female,67,8,0.0,2,1,1,51219.8
685,France,Female,43,1,132667.17,1,1,1,41876.98
682,France,Female,30,9,0.0,2,1,1,195104.91
468,Germany,Male,29,1,111681.98,2,1,1,195711.16
751,France,Male,29,1,135536.5,1,1,0,66825.33
516,Spain,Female,65,9,102541.1,1,1,0,181490.42
580,Germany,Male,35,9,121355.19,1,0,1,35671.45
673,France,Male,39,7,82255.51,2,1,0,109545.56
642,Spain,Male,34,8,0.0,1,1,0,72085.1
585,France,Male,40,7,0.0,2,0,0,146156.98
729,France,Male,39,4,121404.64,1,1,1,159618.17
651,France,Male,34,4,91562.99,1,1,1,123954.15
588,France,Female,36,2,0.0,2,1,0,92536.0
644,Germany,Female,51,4,95560.04,1,0,0,72628.84
745,Spain,Male,34,7,132944.53,1,1,1,31802.92
704,Spain,Male,48,8,167997.6,1,1,1,173498.45
636,Spain,Male,45,3,0.0,2,1,1,159463.8
648,Spain,Female,54,7,118241.02,1,1,0,172586.89
643,Spain,Female,45,9,150840.03,2,1,0,155516.35
729,France,Male,34,3,152303.8,1,1,0,12128.69
789,France,Male,37,3,0.0,1,1,0,121883.87
670,Germany,Female,35,2,79585.96,1,0,1,198802.9
823,France,Male,71,5,149105.08,1,0,1,162683.06
844,France,Male,40,7,113348.14,1,1,0,31904.31
592,France,Male,42,1,147249.29,2,1,1,63023.02
504,Spain,Male,44,4,113522.64,1,1,1,12405.2
545,Germany,Female,37,8,114754.08,1,1,0,136050.44
597,France,Male,33,9,0.0,2,1,0,49374.82
737,Germany,Female,22,10,111543.26,2,0,0,106327.85
558,France,Male,31,7,0.0,1,1,0,198269.08
477,France,Female,30,6,131286.46,1,1,0,194144.45
714,France,Female,26,9,89928.99,1,1,0,46203.31
632,Germany,Male,30,1,58668.02,1,1,1,78670.52
550,France,Male,38,9,140278.99,3,1,1,171457.06
411,France,Female,35,2,0.0,2,1,1,93825.78
443,France,Male,35,6,161111.45,1,0,0,13946.66
615,France,Male,64,0,81564.1,2,0,1,35896.09
676,France,Female,32,5,0.0,2,1,1,75465.41
685,Spain,Female,25,10,128509.63,1,1,0,121562.33
602,France,Male,23,7,113758.48,2,0,0,84077.6
586,Germany,Male,46,8,106968.96,1,1,1,79366.98
479,Germany,Male,35,9,92833.89,1,1,0,99449.86
727,France,Male,18,4,133550.67,1,1,1,46941.41
491,France,Female,36,0,53369.13,1,1,1,103934.12
556,Spain,Male,46,3,131764.96,1,1,1,108500.66
630,Germany,Female,28,8,106425.75,1,1,1,20344.84
495,Spain,Female,45,3,89158.94,3,1,0,135169.76
781,France,Female,27,7,186558.55,1,1,1,175071.29
650,France,Female,43,6,0.0,2,1,1,16301.91
626,Spain,Female,48,2,0.0,2,1,1,95794.98
626,France,Female,44,10,81553.93,1,1,0,20063.63
675,Germany,Female,29,8,121326.42,1,1,0,133457.52
712,Germany,Female,29,7,147199.07,1,1,1,84932.4
702,Spain,Female,26,4,135219.57,1,0,1,59747.63
791,France,Female,31,10,75499.24,1,1,0,22184.14
850,France,Female,27,7,43658.33,2,1,1,3025.49
724,Germany,Male,36,6,94615.11,2,1,1,10627.21
602,France,Female,29,3,88814.4,2,1,1,62487.97
809,France,Male,38,3,0.0,2,1,1,80061.31
728,Spain,Female,43,5,0.0,1,1,1,120088.17
553,France,Male,37,2,0.0,2,1,0,33877.29
775,France,Male,52,8,109922.61,1,1,1,96823.32
580,Spain,Male,67,3,153946.14,1,1,1,7418.92
583,France,Female,42,4,0.0,2,1,0,17439.66
694,France,Male,39,5,77652.4,1,1,1,25407.59
562,France,Male,33,6,0.0,2,1,0,111590.35
574,France,Male,26,8,97460.1,1,1,1,43093.67
733,France,Female,38,3,157658.36,1,0,0,19658.43
418,France,Female,46,9,0.0,1,1,1,81014.5
663,France,Male,45,5,83195.12,1,1,1,48682.1
418,France,Male,35,7,0.0,2,1,1,88878.15
577,France,Female,39,10,0.0,2,1,0,10553.31
655,Spain,Male,38,9,0.0,1,0,1,90490.33
780,France,Male,34,1,0.0,1,1,1,64804.04
624,France,Female,23,5,0.0,2,0,0,132418.59
464,France,Male,46,6,161798.53,1,1,0,182944.47
803,France,Male,36,1,0.0,2,1,1,149370.93
549,France,Male,31,4,0.0,2,0,1,25684.85
626,Germany,Male,27,4,115084.53,2,0,1,26907.43
633,Spain,Male,42,10,0.0,1,0,1,79408.17
476,France,Female,34,10,0.0,2,1,0,26260.98
613,Spain,Male,39,8,118201.41,1,1,0,23315.59
591,France,Female,34,3,96127.27,1,0,0,30972.06
654,France,Male,36,2,112262.84,1,1,0,12873.39
673,France,Female,44,8,133444.97,1,0,1,5708.19
796,France,Male,30,2,137262.71,2,1,0,62905.29
728,France,Male,34,4,106328.08,1,1,0,88680.65
596,Spain,Male,57,6,0.0,2,1,1,72402.0
643,Spain,Male,35,2,0.0,2,0,0,67979.35
567,France,Male,39,5,0.0,2,0,0,168521.72
757,France,Male,57,3,89079.41,1,1,1,53179.21
640,Germany,Female,75,1,106307.91,2,0,1,113428.77
573,Germany,Male,35,9,134498.54,2,1,1,119924.8
585,France,Female,35,2,0.0,2,1,0,98621.04
774,Germany,Male,42,2,132193.94,2,1,1,162865.52
482,France,Female,35,5,147813.05,2,0,0,109029.72
823,Spain,Female,46,3,81576.75,1,1,1,28370.95
709,France,Male,32,4,147307.91,1,0,1,40861.55
576,France,Male,63,9,70655.48,1,0,0,78955.8
471,France,Female,58,4,114713.57,1,1,1,36315.03
483,France,Female,44,5,136836.49,1,1,0,192359.9
559,France,Female,48,2,0.0,2,0,1,137961.41
672,France,Male,37,5,153195.59,1,1,1,162763.01
656,France,Male,39,10,0.0,2,1,1,98894.64
535,France,Female,29,2,112367.34,1,1,0,185630.76
750,Spain,Female,39,6,0.0,2,0,0,19264.33
625,France,Female,38,7,0.0,1,1,0,164804.02
797,France,Male,32,10,114084.6,1,0,1,125782.29
635,Spain,Male,38,0,103257.14,1,0,0,158344.63
729,Germany,Male,30,6,63669.42,1,1,0,145111.37
562,Germany,Male,31,2,112708.2,1,0,1,186370.3
743,France,Male,71,0,0.0,2,0,1,29837.65
555,Germany,Male,41,10,113270.2,2,1,1,185387.14
599,France,Female,43,4,0.0,1,1,0,170347.1
778,France,Male,44,8,123863.64,1,1,0,144494.94
637,Germany,Female,46,2,143500.82,1,1,0,166996.46
634,France,Female,24,2,87413.19,1,1,0,63340.65
707,France,Female,36,6,0.0,1,0,0,98810.78
810,France,Female,38,9,153166.17,1,1,1,93261.69
492,France,Female,28,9,0.0,2,1,0,95957.09
688,France,Male,20,8,137624.4,2,1,1,197582.79
637,Spain,Female,44,0,157622.58,1,1,1,120454.2
701,France,Male,37,8,107798.85,1,1,0,16966.73
574,Spain,Male,36,3,0.0,2,1,1,8559.66
593,France,Male,33,1,0.0,2,0,0,9984.4
675,Germany,Female,33,0,141816.25,1,1,0,64815.05
662,France,Male,34,2,0.0,2,0,1,21497.27
712,Germany,Male,28,4,145605.44,1,0,1,93883.53
616,France,Male,18,6,0.0,2,1,1,27308.58
664,France,Male,54,8,0.0,1,1,1,162719.69
480,France,Female,28,6,0.0,2,0,0,48131.92
731,Germany,Female,43,9,79120.27,1,0,0,548.52
511,France,Male,58,0,149117.31,1,1,1,162599.51
585,France,Female,34,1,0.0,1,1,1,75503.6
798,France,Male,32,7,0.0,2,0,1,37731.95
698,Germany,Female,52,1,107906.75,1,1,0,168886.39
625,France,Female,51,4,124620.01,2,1,0,92243.94
748,France,Male,44,2,92911.52,1,0,1,85495.24
710,France,Female,41,2,156067.05,1,1,1,9983.88
633,Germany,Male,29,6,117412.35,1,0,0,30338.94
704,France,Male,32,7,127785.17,4,0,0,184464.7
725,France,Female,44,10,0.0,1,0,1,93777.61
688,Spain,Female,24,3,0.0,2,1,1,102195.16
731,France,Female,36,6,0.0,1,0,0,152128.36
794,France,Male,56,9,96951.21,1,1,1,71776.76
775,France,Male,30,4,0.0,2,1,0,49337.84
748,Germany,Female,31,1,99557.94,1,1,0,199255.32
469,Germany,Male,38,9,113599.42,1,0,0,11950.29
618,France,Female,37,5,96652.86,1,1,0,98686.4
699,Spain,Male,35,2,167455.66,2,1,1,55324.49
619,Spain,Female,44,6,52831.13,1,1,1,112649.22
565,France,Female,40,2,0.0,2,1,1,129956.13
470,Spain,Male,31,4,55732.92,2,1,1,103792.53
553,Germany,Male,43,6,85200.82,2,1,1,160574.09
709,France,Male,44,9,128601.98,1,1,0,117031.2
754,Spain,Male,39,7,157691.98,2,1,0,133600.89
586,Germany,Male,34,9,74309.81,1,1,0,15034.93
765,Spain,Female,33,5,84557.82,1,1,1,69039.43
678,Germany,Female,30,1,139676.95,2,0,1,16146.0
483,France,Male,27,1,77805.66,1,1,1,2101.89
502,France,Female,42,8,159660.8,3,1,0,113931.57
795,France,Female,36,1,151844.64,1,1,1,135388.89
625,France,Female,45,3,0.0,1,1,1,184474.15
563,France,Female,34,6,139810.34,1,1,1,152417.79
663,France,Male,34,7,0.0,2,1,1,180427.24
564,Germany,Female,32,10,139875.2,2,1,0,15378.23
750,France,Male,38,5,151532.4,1,1,1,46555.15
579,Germany,Male,49,4,169377.31,1,1,1,123535.05
769,Germany,Female,34,7,137239.17,1,1,1,71379.92
594,Germany,Female,29,3,130830.22,1,1,0,61048.53
779,France,Female,29,3,46388.16,3,1,0,127939.26
590,Spain,Female,23,7,0.0,2,1,0,196789.9
748,France,Female,39,3,157371.54,1,0,1,97734.3
719,France,Male,49,5,105918.1,1,1,1,16246.59
685,Spain,Female,43,6,117302.62,1,0,0,68701.73
450,Spain,Female,46,5,177619.71,1,1,0,54227.06
709,France,Female,32,7,0.0,2,1,1,199418.02
670,France,Male,38,10,89416.99,1,0,0,144275.39
707,France,Male,58,6,89685.92,1,0,1,126471.13
592,France,Male,28,2,116498.22,1,1,0,144290.25
663,France,Male,39,4,0.0,1,1,0,76884.05
544,France,Male,30,4,73218.89,1,0,1,126796.69
850,Spain,Female,45,5,174088.3,4,1,0,5669.31
625,France,Male,34,6,0.0,2,0,0,197283.2
535,Germany,Female,53,5,141616.55,2,1,1,75888.65
664,France,Male,48,10,0.0,1,1,0,140173.17
545,Spain,Female,44,1,0.0,2,1,1,82614.89
610,France,Male,36,4,129440.3,2,1,0,102638.35
820,France,Male,33,2,132150.26,2,1,0,23067.97
649,Spain,Female,47,8,110783.28,1,1,1,71420.16
661,Spain,Male,20,8,0.0,1,1,0,110252.53
653,France,Male,46,0,119556.1,1,1,0,78250.13
514,France,Male,45,1,178827.79,1,1,0,60375.18
595,Spain,Male,36,6,85768.42,1,1,1,24802.77
699,Germany,Female,31,10,125837.86,2,1,0,189392.66
684,Germany,Male,37,4,138476.41,2,1,1,52367.29
578,France,Male,45,1,148600.91,1,1,0,143397.14
538,Spain,Female,30,8,0.0,2,1,1,41192.95
593,France,Male,45,4,138825.19,1,0,0,10828.78
430,Germany,Male,36,1,138992.48,2,0,0,122373.42
622,France,Male,59,5,119380.37,1,1,1,60429.43
611,Spain,Female,33,7,0.0,2,1,1,3729.89
599,Spain,Female,28,4,126833.79,2,1,0,60843.09
850,Spain,Male,54,7,108185.81,2,0,0,24093.4
763,Germany,Male,31,7,143966.3,2,1,1,140262.96
585,France,Female,67,5,113978.97,2,0,1,93146.11
470,Germany,Male,39,5,117469.91,2,0,0,63705.9
735,France,Female,38,1,0.0,3,0,0,92220.12
681,France,Female,43,8,154100.3,1,0,0,114659.81
754,Spain,Male,35,4,0.0,2,1,1,9658.41
757,France,Female,51,1,0.0,1,1,1,22835.13
705,France,Male,25,3,113736.27,1,0,1,196864.61
707,Germany,Male,34,9,162691.16,2,1,0,94912.78
693,Germany,Male,40,0,120711.73,1,0,0,27345.18
627,France,Male,33,5,0.0,2,1,1,103737.82
850,France,Female,43,3,0.0,2,0,0,2465.8
628,Germany,Male,40,5,181768.32,2,1,1,129107.97
548,France,Male,29,5,83442.98,1,0,1,177017.39
660,Germany,Male,35,8,58641.43,1,0,1,198674.08
561,France,Male,43,4,0.0,4,0,0,18522.91
590,France,Male,39,9,0.0,2,1,1,104730.52
620,Spain,Male,42,4,106920.91,1,0,1,119747.08
631,France,Male,51,8,100654.8,1,1,0,171587.9
746,Spain,Male,31,2,113836.27,1,1,1,174815.54
643,Spain,Female,32,2,0.0,1,0,0,131301.74
653,France,Female,74,0,121276.32,1,1,1,160348.31
620,Germany,Female,25,8,141825.88,1,1,1,73857.94
499,France,Female,57,1,0.0,1,0,0,131372.38
591,France,Male,40,2,99886.42,2,1,1,88695.19
655,France,Male,24,9,107065.31,1,1,1,51959.82
651,France,Male,40,4,0.0,2,1,1,147715.83
628,France,Male,39,6,0.0,2,0,0,134441.6
727,Spain,Male,28,1,0.0,1,1,0,40357.39
693,France,Female,38,3,0.0,2,0,0,78133.48
745,France,Male,47,5,0.0,2,0,0,145789.71
660,Germany,Female,23,6,166070.48,2,0,0,90494.72
550,Spain,Male,51,5,0.0,2,1,0,153917.41
766,Spain,Male,41,6,99208.46,2,1,0,62402.38
584,France,Female,37,1,0.0,2,1,1,180363.56
487,Germany,Female,46,4,135070.58,2,1,1,44244.49
720,Spain,Male,21,2,123200.78,1,1,1,180712.28
574,Germany,Female,43,3,141349.43,1,1,1,100187.43
579,Germany,Male,31,2,90547.48,2,1,1,18800.13
646,Spain,Male,32,1,0.0,2,1,0,183289.22
427,France,Male,29,1,141325.56,1,1,1,93839.3
698,France,Male,38,2,130015.24,1,1,1,41595.3
788,Germany,Female,42,6,138650.49,2,1,0,64746.07
717,France,Male,48,7,123764.95,1,1,1,169952.82
741,Spain,Male,35,6,74371.49,1,0,0,99595.67
595,Germany,Female,41,2,138878.81,1,0,1,112269.67
808,Germany,Female,37,2,100431.84,1,1,0,35140.49
508,France,Female,38,3,166328.65,2,0,1,22614.19
570,France,Female,36,3,0.0,2,1,0,92118.75
675,Spain,Male,32,10,0.0,2,1,0,191545.65
625,Spain,Female,49,2,80816.45,1,1,1,20018.79
638,Germany,Male,37,2,89728.86,2,1,1,37294.88
816,Germany,Female,25,2,150355.35,2,1,1,35770.84
606,France,Male,31,10,0.0,2,1,0,195209.4
682,France,Female,42,0,0.0,1,0,1,91981.85
580,Germany,Male,45,2,179334.83,2,1,1,169303.65
581,Spain,Male,43,9,78022.61,1,0,1,30662.91
383,Spain,Female,48,8,95808.19,1,0,0,137702.01
543,Germany,Male,48,1,100900.5,1,0,0,33310.72
585,Germany,Female,40,3,162261.01,2,1,0,137028.51
710,Spain,Female,38,4,0.0,2,1,1,136390.88
752,France,Female,36,1,86837.95,1,1,1,105280.55
702,France,Male,37,10,150525.8,1,1,1,94728.49
692,Spain,Female,34,4,109699.08,1,1,1,37898.91
514,France,Female,41,7,0.0,2,1,1,3756.65
714,Germany,Male,28,7,77776.39,1,1,0,177737.07
504,Germany,Male,32,8,170291.22,2,0,1,15658.99
656,Germany,Male,27,4,118627.16,2,1,1,160835.3
646,France,Male,30,7,0.0,2,1,0,153566.97
638,Germany,Female,37,7,124513.66,2,1,0,158610.89
723,France,Male,28,4,0.0,2,1,1,123885.88
615,France,Male,36,6,0.0,1,1,1,27011.8
571,France,Female,35,1,104783.81,2,0,1,178512.52
684,France,Male,38,4,0.0,3,1,0,75609.84
684,France,Male,35,3,137179.39,1,1,1,37264.11
710,Spain,Male,35,1,106518.52,1,1,1,127951.81
709,France,Male,26,6,156551.63,1,0,1,4410.77
593,Spain,Male,27,10,0.0,3,0,0,94620.0
674,France,Female,26,10,0.0,2,1,1,138423.1
783,Spain,Female,44,3,81811.71,1,1,0,164213.53
680,Germany,Female,42,7,105722.69,1,1,1,90558.24
712,Spain,Female,30,6,0.0,2,1,0,152417.97
711,Germany,Male,26,9,128793.63,1,1,0,19262.05
659,France,Female,37,1,151105.68,1,1,1,140934.57
552,Spain,Female,34,4,0.0,2,1,0,140286.69
726,France,Female,34,0,185734.75,1,1,1,102036.82
708,France,Female,67,1,0.0,2,0,1,3837.08
495,France,Male,30,10,129755.99,1,0,0,172749.65
701,Spain,Male,36,8,0.0,2,1,0,169161.46
723,Germany,Male,52,5,131694.97,1,0,1,92873.5
665,Spain,Female,40,1,173432.55,1,0,1,116766.79
629,Germany,Male,35,8,112330.83,1,1,1,91001.02
850,Germany,Female,36,6,143644.16,1,1,0,22102.25
627,Germany,Male,30,3,128770.88,2,1,1,40199.01
557,France,Female,28,7,146445.24,2,1,0,184317.74
603,Spain,Female,39,5,162390.52,2,1,0,54702.66
655,Spain,Female,35,1,82231.51,2,1,0,88798.02
766,Germany,Female,38,7,130933.74,1,0,1,2035.94
699,Spain,Male,31,6,114493.68,1,0,0,138396.32
376,Germany,Female,29,4,115046.74,4,1,0,119346.88
420,Spain,Female,55,4,91893.32,1,1,0,144870.28
635,France,Female,33,5,0.0,2,1,0,122949.71
485,France,Female,27,3,0.0,2,1,0,141449.86
524,France,Male,50,4,0.0,2,1,1,31840.59
535,Germany,Male,38,8,127475.24,1,0,0,60775.76
476,France,Female,32,6,111871.93,1,0,0,112132.86
511,France,Male,45,5,68375.27,1,1,0,193160.25
558,Spain,Male,40,4,161766.87,1,0,0,92378.54
670,France,Male,22,2,114991.45,1,1,1,37392.56
850,Spain,Male,39,6,133214.13,1,0,1,20769.88
453,Germany,Female,40,1,111524.49,1,1,1,120373.84
615,Germany,Male,43,3,86920.86,1,1,1,150048.37
531,France,Male,29,3,114590.58,1,0,0,75585.48
521,Spain,Female,34,7,70731.07,1,1,1,20243.97
578,Germany,Female,36,8,129745.1,1,1,1,143683.75
730,Spain,Female,39,6,140094.59,1,1,0,172450.04
606,France,Male,61,5,108166.09,2,0,1,8643.21
686,Germany,Female,43,5,154846.24,2,1,1,151903.6
665,France,Female,34,5,67816.72,1,1,1,29641.58
635,France,Female,47,2,125724.95,2,1,0,63236.97
592,France,Male,37,3,96651.03,1,1,1,3232.82
593,France,Female,35,6,133489.12,2,1,1,78101.29
850,France,Female,33,3,0.0,2,1,1,11159.19
659,France,Female,33,7,89939.62,1,1,0,136540.09
769,Spain,Male,39,9,0.0,1,1,1,47722.79
744,France,Female,44,3,0.0,2,1,1,189016.14
710,Spain,Male,62,3,131078.42,2,1,0,119348.76
580,France,Male,34,6,0.0,2,1,1,160095.31
720,France,Male,29,2,0.0,2,1,0,39925.52
600,France,Female,32,7,98877.95,1,1,0,132973.21
704,France,Male,39,2,111525.02,1,1,0,199484.96
479,Germany,Male,51,1,107714.74,3,1,0,86128.21
761,France,Female,33,6,138053.79,2,1,0,148779.41
681,France,Female,18,1,98894.39,1,1,1,9596.4
625,Germany,Female,49,4,128504.76,1,1,0,126812.63
615,Spain,Female,41,9,109013.23,1,1,0,196499.96
459,Germany,Male,46,7,110356.42,1,1,0,4969.13
497,Spain,Male,27,9,75263.16,1,1,1,164825.04
773,Spain,Female,23,8,0.0,2,1,0,56759.79
623,France,Male,40,6,0.0,2,1,1,66119.07
756,Germany,Female,39,3,100717.85,3,1,1,73406.04
781,France,Male,38,2,117810.79,1,0,1,65632.33
669,France,Female,31,6,113000.66,1,1,0,40467.82
565,France,Female,38,5,126645.13,1,1,1,168303.55
720,Spain,Male,64,3,45752.78,2,1,0,79623.28
616,France,Male,29,9,0.0,1,1,1,166984.44
850,Germany,Male,32,3,137714.25,1,0,1,159403.68
537,Germany,Female,37,7,158411.95,4,1,1,117690.58
850,France,Female,46,3,0.0,2,1,1,187980.21
492,France,Male,35,8,121063.49,1,0,0,85421.48
597,Germany,Female,22,6,101528.61,1,1,0,70529.0
772,Spain,Male,36,3,112029.83,1,1,1,186948.35
678,France,Female,41,9,0.0,1,0,0,13160.03
771,France,Female,66,7,143773.07,1,1,1,130827.88
547,France,Female,29,6,104450.86,1,1,1,37160.28
568,Germany,Male,43,5,87612.64,4,1,1,107155.4
729,France,Female,36,8,109106.8,1,0,0,121311.12
748,Spain,Female,23,8,85600.08,1,0,0,134077.71
650,France,Male,33,0,98064.97,1,1,0,52411.99
784,Germany,Male,28,2,109960.06,2,1,1,170829.87
585,Germany,Male,36,5,146050.97,2,0,0,86424.57
510,France,Male,63,8,0.0,2,1,1,115291.86
680,France,Female,47,5,0.0,2,1,1,179843.33
628,Germany,Female,51,9,155903.82,2,1,1,71159.84
608,France,Male,33,4,0.0,1,0,1,130474.03
655,France,Male,28,10,0.0,2,0,1,126565.21
662,Spain,Female,41,4,90350.77,1,1,0,75884.65
624,France,Male,71,7,0.0,2,1,1,108841.83
706,France,Female,29,5,112564.62,1,1,0,42334.38
624,France,Female,38,3,0.0,2,1,1,163666.85
589,Germany,Female,36,9,140355.56,2,1,0,136329.96
627,France,Male,41,3,0.0,2,1,0,132719.8
440,France,Male,42,2,0.0,2,1,0,49826.68
745,Germany,Male,48,10,96048.55,1,1,0,74510.65
651,Germany,Female,34,10,148962.46,1,1,0,66389.43
672,France,Male,39,2,0.0,2,1,0,87372.49
665,Germany,Female,37,3,111911.63,1,1,1,110359.68
584,France,Male,38,9,104584.16,1,1,0,176678.72
692,Germany,Male,24,2,120596.93,1,0,1,180490.53
720,France,Female,34,3,118307.57,2,1,1,136120.29
778,Germany,Male,41,7,139706.31,1,1,0,63337.19
645,Spain,Male,49,2,0.0,2,0,0,10023.15
573,Spain,Male,46,3,65269.23,1,0,1,189988.65
661,Germany,Male,35,8,124098.54,1,1,0,86678.48
786,Spain,Female,34,9,0.0,2,1,0,117034.32
660,Germany,Male,28,1,118402.25,2,1,0,14288.93
634,France,Male,44,9,149961.11,1,1,0,57121.51
708,France,Male,32,10,86614.06,2,1,1,172129.26
789,Germany,Female,37,6,110689.07,1,1,1,71121.04
671,France,Male,27,5,0.0,2,0,0,120893.07
714,Germany,Male,29,6,92887.13,1,1,1,69578.49
681,Germany,Male,42,3,118199.97,2,1,0,9452.88
571,France,Male,49,4,180614.04,1,0,0,523.0
703,Spain,Male,20,3,165260.98,1,1,1,41626.78
705,Germany,Female,43,10,146547.78,1,0,1,10072.55
850,Spain,Male,37,4,137204.77,1,1,1,28865.59
663,Germany,Male,42,7,115930.87,1,1,0,19862.78
762,France,Male,26,6,130428.78,1,1,0,173365.89
734,France,Male,43,7,107805.67,1,0,0,182505.68
738,France,Male,39,5,0.0,2,1,1,114388.98
647,Germany,Female,22,3,97975.82,2,0,1,62083.0
566,Germany,Female,35,1,123042.0,1,1,0,66245.44
809,Germany,Male,50,10,118098.62,1,1,1,100720.02
701,Spain,Female,39,9,0.0,2,1,1,110043.88
613,France,Male,42,7,115076.06,1,1,1,79323.61
643,Spain,Female,20,0,133313.34,1,1,1,3965.69
587,Spain,Female,34,1,0.0,2,1,1,97932.68
624,Spain,Male,33,6,0.0,2,0,0,76551.7
727,Germany,Male,39,5,80615.46,2,0,0,180962.32
675,Spain,Male,35,8,0.0,2,1,0,29062.25
674,Spain,Male,36,2,0.0,2,1,1,182787.17
678,Germany,Female,40,8,128644.46,1,0,0,167673.37
640,Spain,Female,32,6,118879.35,2,1,1,19131.71
730,Spain,Male,42,4,0.0,2,0,1,85982.47
710,Germany,Female,30,10,133537.1,2,1,0,155593.74
605,France,Male,41,5,91612.91,1,1,1,28427.84
775,Spain,Male,27,4,0.0,1,1,1,40807.26
756,France,Male,62,3,0.0,1,1,1,11199.04
655,Germany,Female,32,6,130935.56,1,1,0,9241.83
616,Spain,Female,32,6,0.0,2,1,1,43001.46
717,Spain,Female,34,1,0.0,2,1,0,119313.74
492,Germany,Female,30,10,77168.87,2,0,1,146700.22
549,Germany,Male,36,6,139422.37,1,0,0,83983.39
850,Spain,Female,43,2,125510.82,1,1,1,79084.1
501,France,Female,29,8,0.0,2,1,0,112664.24
531,Spain,Male,70,1,0.0,2,0,0,99503.19
581,France,Male,30,1,0.0,2,1,0,199464.08
550,France,Female,40,7,114354.95,1,1,0,54018.93
516,France,Female,33,7,127305.5,1,1,1,120037.36
725,Germany,Male,40,8,104149.66,1,1,0,62027.9
837,France,Female,29,9,0.0,2,1,1,41866.26
474,France,Female,30,9,0.0,2,0,0,63158.22
637,Germany,Male,51,1,104682.83,1,1,0,55266.96
443,Germany,Male,50,3,117206.3,1,1,0,42840.18
660,Germany,Male,41,1,129901.21,1,1,0,26025.6
665,France,Male,52,3,0.0,1,1,0,116137.01
664,France,Male,40,9,0.0,2,1,0,194767.3
640,France,Female,29,3,0.0,2,1,0,2743.69
485,France,Female,25,3,134467.26,1,1,1,113266.09
612,France,Male,32,3,121394.42,1,1,0,164081.42
643,Germany,Female,34,7,160426.07,1,0,1,188533.11
479,France,Male,47,6,121797.09,1,0,1,5811.9
838,Spain,Female,41,5,0.0,2,1,0,81313.51
554,France,Female,38,3,138731.95,1,1,1,194138.36
648,Spain,Male,42,2,98795.61,2,1,0,89123.99
632,France,Male,32,6,111589.33,1,1,1,170382.99
550,France,Female,48,6,0.0,2,1,1,191870.28
437,France,Female,26,1,120923.52,1,0,1,78854.57
671,France,Female,29,3,0.0,2,1,0,158043.11
